Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
37,0,0,0,0,3,2,1,4,1,4285,1,0,17,3,0,2
45,0,0,0,0,3,3,8,2,2,7441,1,0,12,3,0,1
30,1,0,1,0,2,2,6,1,1,9714,1,0,11,3,1,1
29,0,0,0,0,3,1,0,1,0,4723,1,1,18,3,1,2
35,0,0,0,0,4,2,0,3,1,3407,1,0,17,3,0,0
45,0,0,0,1,1,2,0,1,0,5769,1,1,14,3,1,1
45,0,2,1,0,2,2,6,1,1,4385,1,0,15,3,0,2
39,0,0,0,0,2,2,0,3,2,3069,0,0,15,3,1,0
45,0,0,0,1,2,2,5,4,2,5770,1,0,19,3,1,1
44,0,1,7,0,3,2,7,4,1,5743,4,1,11,3,0,1
54,0,0,0,1,3,4,4,3,1,17426,3,0,25,4,1,0
29,0,0,1,0,2,2,6,2,2,4187,1,1,13,3,1,0
31,0,0,1,1,3,2,6,4,1,5476,1,0,11,3,1,0
34,0,0,0,1,2,1,1,4,1,2929,1,0,12,3,1,2
43,0,0,1,0,3,2,6,4,1,7847,1,1,17,3,0,0
41,0,0,1,0,3,3,6,3,0,9241,1,0,12,3,1,1
46,0,0,0,0,3,2,8,2,0,5562,6,0,14,3,1,0
30,0,0,0,0,3,1,1,4,1,2862,1,0,12,3,1,1
46,0,0,1,0,3,3,6,4,2,10368,4,1,12,3,1,0
37,0,0,7,0,3,2,7,2,2,4071,2,0,13,3,0,0
35,1,0,1,0,3,2,6,4,0,5813,1,1,18,3,0,0
33,0,0,0,0,4,1,1,1,1,3143,6,0,19,3,0,1
37,1,0,0,0,3,2,5,1,0,4213,1,0,15,3,0,2
34,0,0,1,0,4,2,6,3,1,6799,1,0,21,4,0,2
36,0,0,1,1,2,2,6,3,1,5673,1,1,13,3,1,1
31,0,0,0,0,3,2,0,3,2,4197,1,0,11,3,1,0
36,0,1,7,0,2,2,7,4,0,3886,1,0,21,4,1,1
33,0,0,1,0,3,2,6,3,0,5487,1,0,14,3,0,2
39,0,0,0,0,3,2,5,1,1,5151,1,0,25,4,1,0
31,0,1,0,0,1,2,1,1,1,5003,1,0,21,4,0,2
35,0,0,1,1,3,2,6,4,1,5204,1,1,11,3,0,1
31,1,1,1,0,3,2,6,4,1,5617,1,1,11,3,0,0
43,0,0,0,0,3,3,8,3,1,7510,1,0,17,3,1,0
55,0,0,7,0,4,5,4,2,1,19636,4,1,18,3,0,2
40,0,1,0,1,3,2,0,3,1,6323,1,0,11,3,0,0
35,0,0,0,0,3,2,1,3,0,5098,1,0,19,3,0,2
56,1,0,0,0,3,1,0,3,1,2339,8,0,11,3,1,0
38,0,0,1,1,3,2,6,4,1,5343,1,0,11,3,1,1
35,0,1,0,0,3,2,8,3,1,5689,1,1,14,3,1,0
31,0,0,0,1,3,2,5,4,0,4424,1,0,23,4,1,2
30,0,0,0,0,2,2,8,4,1,4152,1,0,19,3,0,2
30,0,0,1,1,2,2,6,2,2,5209,1,1,12,3,1,2
32,0,0,1,0,3,2,6,3,0,5010,1,0,16,3,1,0
34,0,0,0,1,2,3,4,1,0,11631,2,0,12,3,0,0
30,0,0,7,0,3,2,7,4,1,6347,0,1,19,3,1,2
30,0,2,0,0,2,3,5,3,0,8474,1,0,22,4,0,2
29,0,1,1,1,3,3,6,4,1,7918,1,0,14,3,0,1
34,0,0,0,0,2,2,5,1,1,5957,6,0,13,3,0,2
35,0,0,1,0,3,3,6,2,1,8020,0,0,15,3,1,1
38,0,0,0,0,2,3,2,4,2,11510,0,1,14,3,1,2
31,0,0,0,1,3,3,5,4,0,7143,1,1,14,3,1,1
30,0,2,0,1,3,1,0,4,0,2564,0,0,14,3,1,0
35,0,0,1,0,3,2,6,3,1,4717,9,0,11,3,0,0
36,0,0,0,0,3,1,0,3,0,2519,4,0,21,4,0,1
40,0,0,0,0,3,3,8,4,1,10322,4,0,20,4,1,0
36,0,2,0,0,3,2,5,4,0,7779,2,0,20,4,1,2
29,1,0,1,1,2,3,6,1,1,7336,1,0,13,3,1,1
60,0,0,1,0,4,2,6,4,2,5220,0,1,18,3,1,2
30,0,0,0,0,3,1,1,2,1,3579,0,1,21,4,0,1
36,0,1,0,0,3,1,1,2,1,3692,1,0,12,3,1,1
46,0,0,1,1,2,5,4,2,1,18789,2,0,14,3,0,1
34,0,1,0,1,3,2,0,2,2,4444,4,0,13,3,1,2
35,0,0,0,1,2,3,8,2,0,8606,1,0,19,3,0,0
34,0,0,1,0,3,1,3,3,1,2308,0,1,25,4,1,2
34,0,0,0,1,3,2,1,2,2,5433,1,0,12,3,1,1
35,1,1,1,0,3,2,6,4,0,4581,3,1,24,4,0,2
33,0,2,1,1,3,2,6,2,0,5147,8,0,15,3,0,0
38,0,2,7,0,3,1,7,2,2,2592,5,0,13,3,0,1
29,0,1,0,0,3,1,0,4,1,3812,1,0,13,3,0,1
31,0,2,0,1,3,3,2,3,1,11031,4,0,20,4,1,1
40,0,0,1,1,3,2,6,2,1,5677,3,0,14,3,1,1
34,0,0,0,1,3,3,2,2,0,11994,0,0,11,3,1,0
30,0,1,0,1,3,2,0,4,0,4011,1,0,23,4,1,2
40,0,0,1,0,2,3,6,4,1,10855,7,0,11,3,0,1
30,0,2,0,0,3,2,0,1,2,3072,1,0,11,3,0,1
53,0,0,0,1,3,4,2,4,0,14275,6,0,18,3,0,0
50,0,0,0,0,3,4,5,3,1,13973,3,1,18,3,0,0
44,0,0,1,1,4,4,6,4,1,13320,3,1,18,3,0,0
46,0,0,1,0,3,4,4,3,1,17465,3,0,12,3,0,0
40,0,0,0,1,4,2,8,3,2,6377,5,0,20,4,1,0
42,0,1,0,1,3,1,0,4,0,3673,1,0,13,3,1,1
57,0,0,0,0,4,2,1,3,1,4900,0,0,24,4,0,1
31,0,0,1,1,2,2,6,4,1,5468,1,0,14,3,0,2
36,0,0,0,0,3,3,8,1,1,8321,7,1,13,3,1,1
30,0,0,0,0,3,1,0,2,1,3748,1,0,13,3,1,2
38,0,2,0,1,1,2,1,4,2,5329,7,1,12,3,0,2
51,0,1,0,1,2,3,8,1,0,7484,3,0,20,4,0,0
36,0,0,0,0,3,2,0,2,0,5914,8,0,16,3,1,1
32,0,0,1,0,2,2,6,3,1,5484,1,0,14,3,1,2
32,0,0,1,1,2,2,6,2,1,5228,1,1,11,3,1,0
36,0,1,1,0,2,3,6,4,1,9699,4,0,11,3,1,1
31,0,0,0,1,3,2,5,1,1,4306,1,0,12,3,1,0
37,0,2,0,1,3,2,1,3,1,4449,3,1,15,3,0,1
31,0,0,0,0,3,3,5,2,2,10648,1,0,25,4,1,0
33,0,1,0,0,3,2,8,4,2,7725,3,0,23,4,1,0
33,0,0,0,0,3,3,2,3,1,11691,0,0,11,3,1,2
35,0,0,0,0,2,3,5,2,1,10903,3,0,16,3,0,0
33,1,1,0,1,2,2,1,3,0,4508,1,0,22,4,0,2
34,0,1,0,0,2,2,8,1,0,5343,0,0,20,4,0,0
35,0,2,1,1,2,3,6,4,1,10377,4,1,11,3,0,0
31,0,0,1,0,3,3,6,4,2,10793,1,0,18,3,0,1
34,0,0,1,0,1,2,6,1,0,4759,3,0,18,3,0,1
46,0,0,1,1,3,4,4,2,1,16606,8,0,12,3,1,2
35,1,0,1,0,2,3,6,1,1,10306,9,0,17,3,1,1
38,0,1,0,0,3,2,1,4,1,4735,7,0,15,3,1,2
36,0,0,1,1,3,2,3,4,0,4502,3,0,15,3,1,0
42,0,0,0,0,3,3,2,1,1,13348,9,0,13,3,1,2
47,0,2,0,1,3,3,2,2,1,11957,0,0,18,3,0,1
56,0,2,0,0,3,2,8,3,2,6306,1,0,21,4,0,1
53,0,0,0,1,3,5,4,3,2,19094,4,0,11,3,1,2
32,1,0,1,0,1,3,6,4,1,10400,1,0,11,3,1,1
41,0,2,1,0,3,2,6,4,0,6230,7,0,14,3,0,2
53,0,0,1,1,3,2,6,1,0,8381,7,0,20,4,1,1
32,0,0,0,1,2,2,5,3,1,6162,1,0,12,3,0,1
37,1,0,1,0,2,3,6,3,1,10609,5,0,11,3,0,0
36,0,0,0,1,2,3,5,4,0,8858,0,0,11,3,0,1
37,0,0,0,1,2,2,5,4,1,6474,1,0,13,3,1,1
33,0,0,0,0,3,1,1,4,1,2781,0,0,13,3,0,1
34,0,0,0,1,3,2,8,4,0,6687,1,0,11,3,0,0
34,0,1,0,0,3,4,2,1,2,17007,7,0,14,3,0,1
54,0,1,0,1,3,4,4,4,2,16032,3,0,20,4,0,0
35,0,2,0,1,3,2,8,3,1,4148,1,0,12,3,1,1
50,0,0,0,1,2,3,2,1,2,13269,5,0,15,3,0,1
43,0,0,0,0,2,4,2,3,1,17603,1,0,24,4,1,2
33,0,0,0,0,4,1,0,2,1,2028,1,0,18,3,0,2
34,0,0,1,0,3,3,6,4,0,9888,1,0,21,4,0,2
32,0,0,1,1,3,3,6,4,1,10422,1,0,19,3,1,0
33,0,1,0,1,3,3,2,4,0,13458,1,1,12,3,0,1
35,0,0,1,0,2,2,6,1,0,4312,0,0,14,3,0,2
49,0,0,0,1,3,2,5,1,1,6567,1,0,14,3,1,2
39,0,0,1,1,2,2,6,3,1,5902,4,0,14,3,0,0
36,0,0,0,0,3,1,0,4,1,3210,0,0,11,3,0,1
38,0,1,0,1,4,2,5,1,0,5980,6,1,12,3,1,2
38,0,0,0,1,3,3,2,1,1,13582,1,0,13,3,0,2
48,0,0,0,0,2,3,8,3,0,10999,7,0,14,3,1,0
34,0,0,1,0,4,2,6,4,2,9725,0,0,11,3,1,1
53,0,1,1,1,2,3,6,2,1,7525,2,0,12,3,1,0
45,0,2,1,1,2,2,6,3,1,5593,1,0,13,3,1,0
36,0,1,1,1,4,2,6,1,1,4639,2,0,16,3,0,2
34,1,0,1,1,2,2,6,2,0,4599,0,1,23,4,1,2
33,0,0,0,0,3,2,0,3,1,5207,1,1,12,3,1,1
49,0,0,0,1,2,4,8,3,1,13966,2,1,19,3,1,0
34,0,0,0,0,2,2,0,4,1,3986,1,0,14,3,0,2
34,0,2,1,0,3,2,6,3,2,4001,1,1,14,3,1,1
34,0,1,0,0,2,2,1,4,1,5747,1,1,15,3,0,1
38,0,0,1,0,3,2,6,2,1,4440,0,0,15,3,0,0
36,0,2,1,0,1,2,6,4,2,5406,1,0,24,4,1,1
34,0,0,0,1,3,2,1,3,0,4809,1,0,14,3,0,2
38,0,0,1,0,3,3,6,3,2,10609,0,0,12,3,0,0
35,0,0,0,0,3,3,5,2,0,8095,0,0,13,3,1,0
36,0,0,0,0,3,2,8,4,1,6586,0,1,17,3,0,0
36,1,0,1,0,2,3,6,4,1,10325,1,1,11,3,1,0
35,0,0,0,1,3,3,8,3,2,10388,1,1,11,3,1,1
46,0,0,0,1,2,2,1,1,2,4615,8,1,23,4,1,0
36,0,0,0,1,3,2,5,2,0,5410,9,1,11,3,0,2
35,0,0,0,0,4,2,1,1,1,5208,1,0,11,3,0,1
58,0,2,1,0,3,4,4,2,2,16291,4,0,22,4,1,0
43,0,0,0,1,2,5,4,3,1,19392,7,0,13,3,1,1
37,0,0,0,1,4,3,2,4,1,13744,1,1,25,4,1,2
36,0,0,0,1,3,3,8,3,2,10096,1,0,13,3,1,0
45,0,0,0,0,3,2,0,2,2,2348,8,0,18,3,1,1
43,0,0,1,1,3,4,4,4,1,16064,5,1,22,4,0,0
37,0,0,0,1,3,1,1,4,0,2115,1,0,12,3,0,2
35,0,0,0,0,1,2,1,4,0,6646,1,0,13,3,1,0
35,0,0,0,1,2,3,5,3,1,10685,1,1,20,4,0,1
53,0,0,1,0,3,4,4,3,2,14852,6,0,13,3,1,0
36,1,0,0,1,4,1,0,1,0,2743,1,0,16,3,1,2
47,0,0,0,0,3,3,8,3,0,8633,2,0,23,4,0,1
39,0,0,0,0,4,3,8,4,2,9613,0,0,17,3,1,0
37,0,0,0,1,3,1,0,1,2,3034,1,0,12,3,0,2
60,0,1,1,1,2,3,6,1,1,10266,4,0,19,3,0,2
41,0,0,1,1,3,4,4,1,1,16595,7,0,16,3,1,0
40,0,1,1,0,2,3,6,1,1,10475,5,1,21,4,0,1
36,0,0,1,0,3,2,6,4,1,6201,1,1,14,3,1,0
41,0,0,0,0,3,1,0,1,0,4721,2,1,13,3,1,0
41,0,1,0,0,3,5,2,3,2,19419,2,0,17,3,1,0
50,0,2,1,1,3,2,6,3,1,6347,0,0,12,3,1,1
39,1,1,0,0,3,4,8,4,2,12169,7,0,11,3,0,0
40,0,1,0,1,3,3,2,3,0,13499,9,0,17,3,1,0
40,0,0,0,1,2,3,5,3,1,10435,1,0,13,3,1,2
38,0,0,0,1,1,3,2,3,1,13206,3,0,12,3,1,2
45,0,2,1,1,2,3,6,4,0,8865,6,0,12,3,1,0
39,0,1,0,1,3,3,8,3,0,10938,0,0,25,4,1,0
47,0,1,0,0,4,2,5,3,2,5067,1,1,19,3,0,2
38,0,0,0,1,2,3,8,3,1,8823,0,0,18,3,0,2
39,0,0,0,1,2,4,4,2,2,17123,6,1,13,3,1,2
41,0,2,1,0,1,2,6,2,0,6151,1,0,13,3,1,0
55,0,0,0,1,1,5,4,3,1,19187,4,0,14,3,0,0
55,1,0,1,0,4,4,6,3,0,13695,6,1,17,3,0,1
56,0,0,0,0,3,4,5,2,1,13402,4,1,12,3,1,0
46,0,0,1,1,4,4,6,1,2,13225,2,0,12,3,1,2
40,0,0,0,0,3,4,4,1,2,16823,2,0,11,3,1,0
51,0,0,0,0,3,5,2,3,0,19537,7,0,13,3,0,1
40,0,1,0,1,3,2,1,2,2,5605,1,0,11,3,0,2
40,0,0,0,1,3,5,4,3,1,19033,1,0,14,3,1,1
45,0,2,0,0,2,4,4,4,1,16792,9,0,23,4,0,2
45,0,0,0,0,3,4,8,4,1,13496,0,1,14,3,1,2
42,0,0,1,0,3,2,6,3,1,4907,1,0,25,4,1,1
42,0,1,1,1,3,4,6,2,1,13525,5,0,14,3,0,0
40,0,0,1,1,3,5,4,3,1,18041,0,0,14,3,0,2
40,0,0,0,1,3,4,5,3,0,13237,7,0,15,3,1,0
50,0,0,0,0,4,1,0,3,1,3221,1,1,11,3,1,2
39,0,0,0,1,2,2,8,3,0,4553,1,0,11,3,0,2
51,0,0,1,1,3,4,4,3,1,16307,2,0,14,3,0,2
44,1,0,7,0,2,3,7,1,1,10482,9,0,14,3,1,0
40,0,0,0,0,2,5,2,3,0,19626,1,0,14,3,1,0
44,0,0,0,0,3,2,1,4,0,4541,1,0,25,4,0,2
42,0,2,0,0,3,4,4,3,1,17861,0,1,13,3,0,0
43,0,0,0,1,2,2,1,3,0,4081,1,1,14,3,0,1
42,0,0,7,1,3,4,4,1,1,16799,0,0,14,3,1,0
54,0,0,0,1,3,4,2,4,0,17328,6,0,19,3,0,2
47,0,0,0,1,3,4,2,3,1,17169,3,0,19,3,0,1
44,0,0,0,0,3,4,2,1,1,16328,3,0,13,3,0,1
42,0,1,0,0,3,3,8,4,1,10124,2,1,14,3,1,0
38,0,1,0,1,2,2,1,2,2,2133,1,1,16,3,0,2
39,0,0,1,0,3,4,6,1,0,13341,0,0,12,3,1,0
42,0,2,0,0,2,2,1,3,0,4332,1,0,12,3,0,0
41,0,0,0,1,2,4,5,2,1,13570,0,0,23,4,1,0
39,0,0,1,1,2,4,6,4,1,12031,0,0,11,3,0,0
59,0,0,1,1,3,3,6,1,0,7637,7,0,11,3,0,1
40,0,0,0,0,3,5,2,3,2,19436,0,0,19,3,0,0
39,0,0,0,0,3,4,4,1,1,17068,1,1,14,3,1,0
39,0,1,0,0,2,5,4,4,1,19272,1,0,15,3,1,1
39,0,1,0,0,3,5,4,3,2,19197,1,1,14,3,1,2
41,0,0,7,0,2,5,4,4,2,19141,3,0,15,3,1,2
39,0,0,0,1,2,4,5,4,1,12742,1,0,16,3,0,1
41,0,2,0,1,1,5,2,3,2,19973,1,0,22,4,1,0
39,0,1,0,1,3,3,5,1,0,10880,1,1,13,3,0,0
42,1,1,1,0,3,4,6,1,0,13758,0,1,12,3,0,0
43,0,0,1,1,2,3,6,4,0,10231,3,0,14,3,0,2
40,0,0,7,0,3,4,4,4,0,16437,1,1,21,4,0,2
45,0,0,0,1,2,4,2,2,0,16704,1,0,11,3,0,0
40,0,0,1,0,3,5,4,2,0,19833,1,0,14,3,0,1
44,0,0,0,1,2,3,8,4,1,10248,3,0,14,3,0,0
41,1,0,0,1,3,5,2,3,1,19545,1,0,12,3,0,2
40,0,1,0,0,2,4,8,2,1,13503,1,0,22,4,1,0
42,0,0,0,0,3,5,4,4,1,19232,1,0,11,3,1,0
41,0,0,1,0,3,4,4,2,0,16015,1,0,19,3,1,2
41,0,0,7,0,2,5,4,3,1,19189,1,0,12,3,0,1
47,0,1,1,1,3,4,6,3,2,13770,9,1,12,3,0,0
42,0,0,0,0,3,4,4,1,1,17665,0,0,17,3,0,0
44,0,0,1,0,3,5,4,2,1,18213,7,0,11,3,0,1
44,0,0,0,1,3,5,2,4,2,19049,0,1,14,3,0,1
41,0,0,1,1,3,3,6,3,2,10447,0,1,13,3,1,1
47,0,0,0,1,2,3,5,2,2,10333,8,1,12,3,0,0
48,0,0,0,0,2,5,2,2,1,19665,4,0,12,3,0,1
48,0,1,0,1,3,4,4,4,2,17174,3,0,11,3,0,0
42,0,0,0,0,3,5,4,3,1,18880,5,0,11,3,1,1
45,0,2,0,0,2,3,8,3,1,10748,3,0,23,4,0,2
47,1,1,1,0,1,4,6,3,1,12936,7,0,11,3,1,0
46,0,0,1,1,3,3,6,1,2,10453,1,0,25,4,1,1
55,0,0,0,0,4,5,2,2,0,18722,8,0,11,3,1,0
45,0,0,0,0,4,5,4,4,1,19202,0,0,11,3,1,0
45,0,1,0,0,3,3,0,1,2,5210,1,0,18,3,0,1
42,0,1,0,0,3,5,4,4,2,18430,1,0,13,3,0,0
45,1,0,1,1,1,5,4,2,0,18824,2,1,16,3,0,0
53,0,0,1,1,2,4,4,4,1,15427,2,0,16,3,1,2
43,0,1,1,0,3,4,4,4,1,16959,1,1,12,3,0,0
43,0,0,0,0,2,4,2,2,2,14336,1,0,11,3,0,1
44,0,0,0,0,4,5,4,1,2,19190,1,0,14,3,1,2
47,0,0,0,1,3,4,4,4,1,16752,1,1,11,3,1,1
49,0,0,0,1,3,3,0,2,1,7403,4,0,11,3,1,1
46,0,0,1,1,3,4,4,1,1,17048,8,0,23,4,1,2
46,0,0,1,0,4,4,4,1,0,17567,1,0,15,3,0,2
50,0,0,0,1,2,5,2,3,2,18740,5,1,12,3,1,1
50,0,0,0,0,2,4,4,3,1,17046,0,0,15,3,1,1
60,0,0,0,1,3,5,4,1,1,19566,5,0,11,3,0,2
51,0,1,1,0,3,5,4,2,2,19847,4,1,24,4,1,0
50,0,1,0,0,3,4,8,3,1,11245,2,1,15,3,1,2
49,0,0,0,0,2,5,2,3,2,19502,1,1,17,3,0,2
58,1,0,0,0,3,5,2,2,0,19246,7,1,12,3,1,2
50,0,2,0,0,3,4,4,1,2,17924,1,0,11,3,1,2
50,0,1,7,0,3,5,4,2,1,18200,1,0,11,3,1,0
52,1,0,1,1,1,5,4,4,1,19845,1,0,15,3,0,2
50,0,1,0,0,1,4,2,4,0,14411,1,1,13,3,1,1
52,0,0,0,0,2,5,4,3,1,19999,0,0,14,3,1,2
52,0,2,1,0,2,5,4,3,0,19068,1,1,18,3,1,1
55,0,2,0,0,2,4,8,2,2,13577,1,1,15,3,1,1
51,0,0,7,0,3,4,4,2,2,14026,1,1,11,3,0,0
53,1,0,0,1,2,3,5,4,1,10169,0,0,16,3,1,0
52,0,0,1,0,2,4,4,1,1,16856,1,0,11,3,0,1
55,0,0,0,0,3,5,4,1,0,19045,0,1,14,3,1,2
55,0,0,1,0,2,5,4,4,1,19586,1,0,21,4,0,1
58,0,0,1,0,3,4,6,3,0,13872,0,0,13,3,1,1
58,1,0,0,1,3,3,8,4,1,10312,1,0,12,3,1,2
