Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
40,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,OFFICE,Part Time
54,No,Travel_Frequently,Research & Development,Female,3,3,Manufacturing Director,3,Divorced,10502,7,No,17,3,WFH,Contract
27,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Divorced,2517,1,No,11,3,OFFICE,FullTime
39,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,1,Single,3904,0,No,13,3,OFFICE,Contract
40,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,2,Single,9094,2,Yes,12,3,WFH,Part Time
51,No,Travel_Rarely,Research & Development,Female,2,4,Manufacturing Director,2,Single,13142,3,No,16,3,WFH,FullTime
34,No,Non-Travel,Research & Development,Female,2,1,Research Scientist,3,Divorced,2029,1,No,20,4,OFFICE,Part Time
28,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,1,Married,4724,1,No,11,3,OFFICE,Part Time
39,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,4,Married,6120,3,Yes,12,3,WFH,FullTime
33,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Married,9998,6,No,13,3,OFFICE,Part Time
52,No,Travel_Frequently,Research & Development,Female,4,4,Manufacturing Director,3,Married,13247,2,Yes,11,3,OFFICE,FullTime
52,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Married,2950,9,No,13,3,OFFICE,FullTime
36,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Single,9278,3,Yes,16,3,WFH,FullTime
27,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Married,2099,0,No,14,3,OFFICE,Contract
24,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Married,4162,1,Yes,12,3,OFFICE,Part Time
34,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,2,Married,3294,5,No,17,3,OFFICE,Part Time
28,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Single,8463,0,No,18,3,WFH,FullTime
44,No,Non-Travel,Research & Development,Male,2,1,Laboratory Technician,3,Single,3162,3,No,14,3,WFH,Part Time
44,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,2,Single,3420,1,No,13,3,OFFICE,FullTime
29,Yes,Travel_Frequently,Sales,Female,3,2,Sales Executive,2,Single,5765,5,No,11,3,WFH,Contract
30,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,3,Divorced,2064,0,No,21,4,OFFICE,Part Time
33,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,2,Married,3838,8,No,11,3,WFH,Part Time
47,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Married,4591,3,Yes,17,3,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Male,3,3,Manager,4,Single,11244,2,No,25,4,OFFICE,FullTime
40,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,2018,3,No,14,3,WFH,Contract
33,No,Travel_Rarely,Research & Development,Male,2,2,Manufacturing Director,2,Single,4320,1,No,13,3,WFH,FullTime
45,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2132,4,No,20,4,OFFICE,Part Time
35,No,Travel_Rarely,Sales,Female,2,1,Sales Representative,3,Married,2430,0,No,23,4,OFFICE,Contract
38,Yes,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,2,Married,4855,4,No,11,3,OFFICE,FullTime
35,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,3,Single,6142,3,Yes,16,3,OFFICE,Part Time
40,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,OFFICE,FullTime
31,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,OFFICE,FullTime
28,No,Travel_Rarely,Research & Development,Female,1,2,Manufacturing Director,1,Divorced,4877,0,No,21,4,OFFICE,Contract
47,No,Travel_Rarely,Human Resources,Female,3,5,Manager,3,Married,19658,3,No,11,3,WFH,Part Time
38,No,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,3,Married,7756,3,Yes,19,3,OFFICE,Part Time
29,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Single,5869,9,No,11,3,WFH,FullTime
39,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,2,Married,5295,4,No,21,4,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,4,2,Healthcare Representative,1,Divorced,6842,6,No,20,4,WFH,FullTime
23,Yes,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,3,Single,3989,1,Yes,11,3,OFFICE,Part Time
35,No,Travel_Frequently,Research & Development,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,OFFICE,FullTime
24,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,OFFICE,Part Time
29,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,OFFICE,FullTime
32,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,WFH,Contract
31,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,OFFICE,FullTime
31,No,Travel_Frequently,Research & Development,Female,3,2,Manufacturing Director,4,Single,5238,2,No,20,4,WFH,Contract
45,No,Travel_Rarely,Human Resources,Female,1,3,Human Resources,3,Married,9756,4,No,21,4,WFH,FullTime
31,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,OFFICE,Part Time
34,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,3,OFFICE,FullTime
49,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,WFH,FullTime
42,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Divorced,2766,8,No,22,4,OFFICE,FullTime
41,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Divorced,2289,1,No,20,4,OFFICE,FullTime
38,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,3,Married,3702,1,No,11,3,WFH,Part Time
37,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,2,Married,4189,1,No,14,3,WFH,Part Time
44,Yes,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,OFFICE,Contract
28,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2044,1,No,11,3,WFH,Contract
26,Yes,Travel_Rarely,Human Resources,Female,3,1,Human Resources,2,Married,2148,0,Yes,11,3,WFH,FullTime
40,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Divorced,6513,4,No,17,3,WFH,Contract
35,No,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,3,Married,2705,0,No,16,3,OFFICE,FullTime
26,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,4684,1,No,13,3,WFH,FullTime
27,No,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,4,Single,2379,0,Yes,14,3,WFH,Contract
55,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,4,Married,2662,8,No,20,4,OFFICE,FullTime
34,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Married,9713,2,Yes,13,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,1,Married,4284,5,Yes,22,4,WFH,Part Time
34,Yes,Non-Travel,Research & Development,Male,1,1,Research Scientist,1,Married,2307,1,Yes,23,4,WFH,FullTime
41,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Married,4393,5,No,21,4,WFH,Part Time
31,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Divorced,6583,2,Yes,11,3,OFFICE,FullTime
27,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,2,Married,2226,1,No,11,3,WFH,FullTime
38,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Divorced,4771,2,No,19,3,OFFICE,FullTime
49,No,Travel_Frequently,Research & Development,Male,3,5,Research Director,4,Married,19161,3,No,15,3,OFFICE,FullTime
35,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Married,5561,0,No,16,3,OFFICE,Part Time
28,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,3,Single,2144,1,No,14,3,WFH,Contract
36,No,Non-Travel,Research & Development,Male,4,1,Laboratory Technician,2,Married,2810,1,No,22,4,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,1,Married,5373,0,No,12,3,WFH,Contract
32,No,Non-Travel,Research & Development,Female,3,2,Healthcare Representative,4,Divorced,6667,5,No,18,3,OFFICE,Contract
54,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,1,Single,4440,6,Yes,19,3,WFH,FullTime
23,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Single,2647,1,No,13,3,OFFICE,Part Time
41,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2782,3,No,22,4,WFH,FullTime
25,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Divorced,4907,0,Yes,22,4,WFH,Part Time
41,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,2,Divorced,8938,2,No,11,3,WFH,Part Time
45,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Single,4850,8,No,15,3,OFFICE,Contract
40,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,3,Married,2001,2,No,14,3,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,1,Single,3785,1,No,14,3,WFH,Part Time
36,No,Travel_Frequently,Research & Development,Male,4,2,Laboratory Technician,4,Married,2571,4,No,17,3,WFH,Contract
41,Yes,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Single,5993,8,Yes,11,3,WFH,Contract
32,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,2,Divorced,3298,0,Yes,12,3,WFH,Part Time
36,No,Travel_Frequently,Research & Development,Male,2,2,Manufacturing Director,2,Single,6499,1,No,13,3,OFFICE,Contract
35,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,3,Single,2859,1,No,18,3,WFH,Contract
56,No,Travel_Rarely,Research & Development,Male,1,3,Manufacturing Director,4,Single,7260,4,No,11,3,WFH,Part Time
25,Yes,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Single,5744,1,Yes,11,3,OFFICE,Part Time
45,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,3452,5,No,13,3,OFFICE,Contract
35,No,Travel_Frequently,Research & Development,Female,3,2,Laboratory Technician,2,Single,4425,5,No,11,3,OFFICE,FullTime
30,Yes,Travel_Frequently,Sales,Female,2,2,Sales Executive,1,Single,6696,5,No,15,3,OFFICE,FullTime
29,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Single,2058,0,No,14,3,WFH,Contract
54,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Married,5940,2,No,14,3,WFH,Part Time
29,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,2340,1,No,19,3,OFFICE,Contract
32,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,1,Single,2176,4,No,13,3,OFFICE,Part Time
25,No,Non-Travel,Research & Development,Male,4,2,Healthcare Representative,1,Divorced,4000,1,No,12,3,WFH,FullTime
26,No,Travel_Frequently,Research & Development,Female,3,2,Manufacturing Director,2,Divorced,6397,1,No,20,4,OFFICE,FullTime
37,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,4,Divorced,6347,7,No,16,3,OFFICE,FullTime
40,Yes,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Married,6380,2,Yes,12,3,WFH,Contract
26,Yes,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,1,Single,3102,0,No,22,4,WFH,Contract
42,No,Travel_Frequently,Research & Development,Female,2,2,Healthcare Representative,4,Married,4523,0,No,11,3,OFFICE,FullTime
31,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,6582,4,Yes,13,3,WFH,Part Time
33,No,Travel_Rarely,Research & Development,Female,4,4,Research Director,3,Divorced,16184,4,No,19,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,4,Single,7491,4,No,17,3,OFFICE,Part Time
37,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,2,Married,6447,6,No,12,3,OFFICE,FullTime
24,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,4,Married,2725,1,Yes,11,3,OFFICE,Part Time
24,Yes,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,3,Married,2886,1,Yes,16,3,WFH,Contract
34,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,4,Married,3622,1,Yes,13,3,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,4,Married,6322,1,Yes,12,3,WFH,Contract
29,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Married,5561,1,No,14,3,OFFICE,FullTime
27,No,Travel_Frequently,Sales,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,4,WFH,Contract
25,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Single,6180,1,No,23,4,WFH,Part Time
34,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,6274,1,No,22,4,OFFICE,Contract
34,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,1,Single,4381,1,No,11,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,1,Single,2559,1,No,11,3,OFFICE,FullTime
31,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2356,3,Yes,19,3,OFFICE,Contract
58,No,Travel_Rarely,Research & Development,Female,2,3,Healthcare Representative,2,Divorced,10552,2,Yes,13,3,WFH,Part Time
36,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,4678,2,No,18,3,OFFICE,FullTime
33,No,Travel_Frequently,Research & Development,Female,4,2,Healthcare Representative,2,Married,5488,1,Yes,13,3,WFH,Part Time
59,No,Travel_Rarely,Sales,Male,3,3,Manager,4,Married,11904,3,Yes,14,3,WFH,Part Time
45,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,2,Single,2177,1,No,16,3,WFH,Contract
30,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,1,Married,9957,0,No,15,3,OFFICE,FullTime
34,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,4,Single,7756,0,No,17,3,WFH,Contract
37,No,Travel_Rarely,Research & Development,Female,2,2,Healthcare Representative,4,Divorced,5731,7,No,13,3,WFH,FullTime
34,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Married,5714,1,No,20,4,OFFICE,Contract
42,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Single,5155,7,No,13,3,OFFICE,FullTime
44,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Single,2936,1,Yes,11,3,OFFICE,FullTime
28,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,WFH,Part Time
46,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,WFH,Contract
31,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,3,WFH,Contract
59,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,WFH,Contract
29,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,OFFICE,Part Time
27,No,Travel_Frequently,Sales,Male,1,2,Sales Executive,4,Single,5071,3,No,20,4,WFH,Contract
41,No,Travel_Frequently,Research & Development,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,14,3,WFH,Contract
37,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Married,2996,7,Yes,15,3,OFFICE,FullTime
39,No,Non-Travel,Research & Development,Male,3,3,Healthcare Representative,3,Married,10920,3,No,21,4,OFFICE,Contract
27,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,3,WFH,Part Time
47,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,3420,7,No,12,3,WFH,FullTime
37,No,Non-Travel,Research & Development,Male,4,1,Laboratory Technician,3,Single,3500,0,No,14,3,WFH,Part Time
38,No,Travel_Frequently,Human Resources,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,OFFICE,Part Time
32,No,Non-Travel,Research & Development,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,WFH,FullTime
29,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,4,Divorced,8853,1,No,19,3,OFFICE,FullTime
43,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,2,Divorced,4876,5,No,12,3,OFFICE,Contract
30,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,OFFICE,FullTime
24,No,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,4,Single,3760,1,Yes,13,3,OFFICE,Part Time
33,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Divorced,5505,1,No,14,3,WFH,FullTime
33,No,Non-Travel,Sales,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,4,OFFICE,FullTime
37,No,Travel_Frequently,Sales,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,OFFICE,Contract
24,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,13,3,WFH,Part Time
27,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,WFH,Contract
38,No,Travel_Frequently,Research & Development,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,OFFICE,FullTime
42,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,3,Married,2936,3,No,22,4,OFFICE,Part Time
38,No,Travel_Frequently,Human Resources,Male,3,1,Human Resources,2,Married,2991,0,Yes,11,3,OFFICE,Contract
32,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,2,Single,2837,1,No,13,3,WFH,Part Time
39,No,Non-Travel,Research & Development,Male,3,5,Manager,4,Single,19431,2,No,13,3,WFH,Contract
50,Yes,Travel_Frequently,Sales,Male,3,2,Sales Executive,3,Divorced,6728,7,No,12,3,OFFICE,Contract
36,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Married,6652,4,No,13,3,OFFICE,Contract
27,No,Travel_Rarely,Research & Development,Male,4,2,Manufacturing Director,2,Married,6142,1,Yes,20,4,OFFICE,Contract
32,No,Travel_Frequently,Research & Development,Male,3,1,Laboratory Technician,4,Single,3068,0,No,13,3,WFH,Part Time
36,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,OFFICE,Contract
31,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,4,Divorced,5915,3,No,22,4,WFH,FullTime
37,No,Travel_Rarely,Research & Development,Male,2,2,Manufacturing Director,3,Divorced,5993,1,No,18,3,WFH,Part Time
33,No,Non-Travel,Sales,Male,3,2,Sales Executive,2,Married,6146,0,No,13,3,OFFICE,Contract
31,Yes,Travel_Rarely,Sales,Male,1,2,Sales Executive,3,Married,6172,4,Yes,18,3,WFH,Part Time
41,No,Travel_Frequently,Research & Development,Male,2,4,Manager,1,Divorced,17181,4,No,13,3,OFFICE,Part Time
53,No,Travel_Rarely,Sales,Male,3,2,Sales Representative,3,Married,2306,2,Yes,20,4,WFH,Contract
51,No,Travel_Rarely,Research & Development,Female,3,4,Healthcare Representative,2,Single,13734,3,No,18,3,WFH,FullTime
27,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,2,Single,2279,1,No,16,3,WFH,Contract
38,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,4,Married,6261,3,No,18,3,OFFICE,FullTime
49,No,Non-Travel,Research & Development,Male,3,2,Manufacturing Director,4,Divorced,6804,1,Yes,15,3,WFH,Part Time
40,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,4,Married,2741,8,Yes,15,3,OFFICE,FullTime
27,No,Travel_Frequently,Sales,Female,3,2,Sales Executive,3,Single,9981,1,No,14,3,WFH,Part Time
50,No,Travel_Rarely,Sales,Female,3,5,Manager,4,Divorced,19517,3,No,11,3,OFFICE,Contract
46,No,Travel_Rarely,Sales,Female,1,4,Manager,2,Married,16872,3,Yes,12,3,OFFICE,FullTime
35,No,Travel_Rarely,Research & Development,Female,4,3,Manager,2,Divorced,11996,7,No,18,3,OFFICE,FullTime
49,No,Travel_Rarely,Research & Development,Female,2,4,Healthcare Representative,3,Single,13964,7,Yes,12,3,WFH,Contract
31,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Divorced,7547,4,No,12,3,OFFICE,FullTime
32,No,Travel_Rarely,Research & Development,Female,4,2,Research Scientist,4,Single,5055,7,No,16,3,WFH,Part Time
33,No,Travel_Frequently,Sales,Male,2,2,Sales Executive,4,Single,4682,3,No,14,3,OFFICE,Contract
29,Yes,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,1,Married,2119,1,Yes,11,3,WFH,FullTime
29,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,2,Divorced,8268,1,Yes,14,3,OFFICE,Part Time
37,No,Travel_Rarely,Research & Development,Male,4,2,Research Scientist,1,Divorced,5974,4,Yes,13,3,WFH,Part Time
40,No,Travel_Rarely,Research & Development,Female,4,1,Laboratory Technician,3,Married,2213,3,Yes,13,3,WFH,FullTime
28,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,5253,1,No,16,3,OFFICE,FullTime
51,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,4936,4,No,11,3,WFH,FullTime
56,No,Travel_Frequently,Sales,Female,4,4,Sales Executive,1,Married,13212,9,No,11,3,OFFICE,FullTime
34,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,3,Divorced,2768,3,No,12,3,WFH,Part Time
33,Yes,Travel_Rarely,Research & Development,Male,3,3,Manager,3,Married,13610,7,Yes,12,3,OFFICE,Part Time
26,Yes,Travel_Frequently,Human Resources,Female,3,1,Human Resources,3,Divorced,2741,0,Yes,11,3,WFH,Contract
25,No,Travel_Rarely,Sales,Male,3,1,Sales Representative,3,Married,2096,1,No,11,3,OFFICE,Contract
31,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Divorced,5460,4,No,22,4,WFH,Part Time
38,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Single,4028,0,No,20,4,OFFICE,FullTime
32,No,Travel_Rarely,Research & Development,Female,3,3,Research Director,4,Single,11159,3,No,15,3,WFH,FullTime
47,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Single,4960,2,No,12,3,WFH,Part Time
28,Yes,Travel_Rarely,Research & Development,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,OFFICE,FullTime
27,No,Travel_Rarely,Research & Development,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,3,WFH,FullTime
47,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,4537,0,Yes,22,4,WFH,Part Time
41,Yes,Travel_Rarely,Research & Development,Female,1,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,OFFICE,FullTime
31,No,Travel_Rarely,Sales,Male,2,1,Sales Representative,3,Married,2329,3,No,15,3,OFFICE,FullTime
26,No,Travel_Frequently,Sales,Male,2,2,Sales Executive,1,Single,4294,1,No,12,3,WFH,Part Time
36,No,Non-Travel,Sales,Male,3,2,Sales Executive,4,Divorced,5079,4,No,13,3,OFFICE,FullTime
40,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Married,8396,1,No,14,3,WFH,FullTime
25,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Married,3691,1,Yes,15,3,OFFICE,Contract
29,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,4,Divorced,2514,4,No,22,4,OFFICE,Contract
29,No,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,2,Divorced,3291,0,No,14,3,OFFICE,Contract
38,No,Travel_Rarely,Human Resources,Male,4,1,Human Resources,3,Married,2844,1,No,13,3,OFFICE,Part Time
35,No,Travel_Rarely,Research & Development,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,WFH,FullTime
53,No,Travel_Rarely,Research & Development,Female,3,5,Manager,3,Divorced,18606,3,No,18,3,WFH,Contract
35,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,OFFICE,Part Time
36,No,Travel_Rarely,Research & Development,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,4,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,OFFICE,Contract
51,No,Travel_Frequently,Research & Development,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,3,WFH,Contract
29,Yes,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,WFH,Part Time
36,No,Travel_Rarely,Research & Development,Female,3,3,Healthcare Representative,3,Married,7094,3,No,12,3,WFH,Contract
46,No,Travel_Rarely,Human Resources,Female,3,1,Human Resources,1,Single,3423,6,No,12,3,OFFICE,Part Time
56,No,Travel_Rarely,Human Resources,Male,3,5,Manager,2,Single,19717,6,No,14,3,OFFICE,Part Time
38,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,3,OFFICE,Contract
26,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,1,Single,3578,0,No,12,3,WFH,Part Time
55,No,Travel_Rarely,Research & Development,Male,4,4,Research Director,4,Divorced,14732,2,No,13,3,OFFICE,Contract
46,Yes,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Divorced,10096,4,No,11,3,OFFICE,FullTime
45,No,Travel_Rarely,Research & Development,Male,1,3,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,WFH,Contract
31,Yes,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,3,Single,4084,1,No,12,3,OFFICE,Part Time
29,No,Travel_Rarely,Research & Development,Female,1,2,Healthcare Representative,1,Married,9715,3,No,13,3,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Female,2,2,Research Scientist,2,Married,5878,3,No,12,3,OFFICE,Part Time
39,No,Travel_Rarely,Sales,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,OFFICE,Part Time
39,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,1,Married,5377,2,No,13,3,WFH,Part Time
27,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,1,Divorced,4066,1,No,11,3,OFFICE,FullTime
25,No,Travel_Frequently,Research & Development,Male,4,2,Manufacturing Director,3,Divorced,5206,1,No,17,3,OFFICE,Part Time
26,No,Non-Travel,Research & Development,Male,3,1,Laboratory Technician,4,Single,2570,1,No,20,4,OFFICE,Part Time
